review_id,order_id,customer_id,restaurant_rating,delivery_rating
RV0029667,O0029680,C004205,4,3
RV0006222,O0006224,C004770,4,5
RV0041559,O0041581,C001218,5,5
RV0020867,O0020877,C000608,5,3
RV0032270,O0032285,C004581,4,4
RV0001426,O0001427,C003391,3,3
RV0008101,O0008106,C004927,5,3
RV0041450,O0041472,C002855,5,3
RV0002754,O0002755,C001017,5,3
RV0002617,O0002618,C001778,4,4
RV0010880,O0010886,C003618,4,3
RV0012783,O0012790,C004552,5,3
RV0022569,O0022579,C004913,4,4
RV0023532,O0023542,C000739,5,5
RV0049724,O0049754,C000408,4,4
RV0046854,O0046881,C001391,3,3
RV0037594,O0037612,C002852,4,4
RV0001763,O0001764,C000153,4,4
RV0047394,O0047422,C001489,5,4
RV0028607,O0028620,C004523,4,4
RV0001656,O0001657,C004321,3,3
RV0008202,O0008207,C000867,3,5
RV0002277,O0002278,C002460,3,5
RV0020877,O0020887,C002958,3,4
RV0037101,O0037119,C003579,4,4
RV0048855,O0048883,C004627,4,4
RV0012103,O0012110,C000416,5,3
RV0018921,O0018931,C002583,4,4
RV0007747,O0007752,C002324,3,5
RV0004559,O0004560,C003140,5,4
RV0023344,O0023354,C004258,4,4
RV0047967,O0047995,C003608,5,3
RV0000896,O0000897,C000747,4,4
RV0032065,O0032080,C000614,4,5
RV0016507,O0016515,C003381,4,3
RV0002927,O0002928,C004286,5,3
RV0023441,O0023451,C003830,3,4
RV0036230,O0036248,C004208,5,5
RV0046371,O0046398,C004399,3,4
RV0006561,O0006564,C001264,4,5
RV0022548,O0022558,C003541,4,3
RV0010243,O0010248,C004713,5,3
RV0023879,O0023889,C004763,3,5
RV0043975,O0043999,C003195,3,3
RV0015686,O0015694,C004427,3,4
RV0040327,O0040348,C004994,4,4
RV0030044,O0030057,C001908,5,4
RV0006401,O0006404,C001345,5,5
RV0013375,O0013382,C002091,4,5
RV0048613,O0048641,C001005,4,4
RV0033118,O0033133,C003343,3,3
RV0044142,O0044166,C001298,4,3
RV0025497,O0025507,C001428,5,3
RV0037087,O0037105,C004022,3,3
RV0044957,O0044982,C002003,5,3
RV0034429,O0034445,C000434,3,4
RV0048411,O0048439,C002148,3,3
RV0047550,O0047578,C001312,5,5
RV0011734,O0011741,C001408,3,4
RV0036004,O0036021,C002864,3,4
RV0045690,O0045715,C004564,3,5
RV0004679,O0004680,C003876,5,5
RV0022878,O0022888,C000375,3,3
RV0027143,O0027155,C003479,3,5
RV0027110,O0027122,C004776,3,4
RV0032898,O0032913,C000966,5,5
RV0000180,O0000181,C000313,4,5
RV0015320,O0015328,C002468,4,5
RV0020507,O0020517,C001246,4,3
RV0039494,O0039515,C001674,4,4
RV0043317,O0043341,C000374,4,5
RV0010035,O0010040,C001157,3,4
RV0010423,O0010428,C000248,4,5
RV0046423,O0046450,C000964,3,4
RV0008090,O0008095,C000954,3,5
RV0022874,O0022884,C004258,3,3
RV0035076,O0035092,C001899,4,4
RV0049848,O0049878,C003664,4,5
RV0039209,O0039229,C004029,4,4
RV0015572,O0015580,C000191,5,4
RV0000013,O0000014,C002361,3,3
RV0004251,O0004252,C003757,4,4
RV0008494,O0008499,C004642,4,4
RV0003674,O0003675,C001016,4,3
RV0008721,O0008726,C004537,3,5
RV0046891,O0046918,C004117,4,5
RV0020052,O0020062,C002220,3,4
RV0007671,O0007675,C002046,4,3
RV0029314,O0029327,C002336,5,5
RV0011823,O0011830,C003077,5,4
RV0047232,O0047260,C004068,4,3
RV0042817,O0042840,C003154,4,4
RV0021738,O0021748,C004970,5,3
RV0035178,O0035194,C004299,4,5
RV0017838,O0017847,C000252,4,4
RV0004496,O0004497,C001391,3,4
RV0047442,O0047470,C003776,4,4
RV0005460,O0005462,C000430,4,3
RV0027743,O0027756,C002419,4,4
RV0030082,O0030095,C001262,4,3
RV0027368,O0027381,C002493,4,3
RV0032912,O0032927,C001664,4,4
RV0046230,O0046257,C004683,3,5
RV0011521,O0011527,C002634,3,3
RV0022053,O0022063,C002100,4,4
RV0013371,O0013378,C004460,5,5
RV0046815,O0046842,C001790,5,3
RV0010077,O0010082,C000892,3,4
RV0012403,O0012410,C000709,4,3
RV0030596,O0030609,C003070,4,4
RV0023983,O0023993,C001766,5,3
RV0017979,O0017989,C001635,4,3
RV0013802,O0013809,C003405,3,4
RV0001213,O0001214,C001160,3,5
RV0019107,O0019117,C002475,5,4
RV0010329,O0010334,C004144,5,3
RV0012758,O0012765,C003561,3,5
RV0044604,O0044629,C002945,4,5
RV0018671,O0018681,C000129,3,3
RV0003683,O0003684,C000325,3,5
RV0013556,O0013563,C000883,4,4
RV0010237,O0010242,C002820,5,5
RV0031906,O0031921,C003799,3,3
RV0040099,O0040120,C002200,5,4
RV0014575,O0014583,C004178,3,4
RV0030634,O0030647,C000442,5,4
RV0010287,O0010292,C003161,3,3
RV0046067,O0046093,C003880,4,3
RV0039389,O0039409,C002375,5,5
RV0043563,O0043587,C001727,5,4
RV0003914,O0003915,C001527,4,3
RV0026575,O0026586,C000431,5,4
RV0015757,O0015765,C000337,3,4
RV0012712,O0012719,C003905,5,3
RV0015838,O0015846,C000515,3,3
RV0036884,O0036902,C002928,3,4
RV0014009,O0014017,C002239,3,5
RV0041521,O0041543,C004793,4,4
RV0048286,O0048314,C004792,4,5
RV0014050,O0014058,C000069,5,5
RV0020419,O0020429,C002689,4,5
RV0023326,O0023336,C002819,4,4
RV0014486,O0014494,C004335,3,3
RV0046031,O0046057,C003006,5,5
RV0044970,O0044995,C003739,3,5
RV0043400,O0043424,C002510,4,5
RV0012966,O0012973,C004679,5,4
RV0023263,O0023273,C004359,5,3
RV0022558,O0022568,C004081,5,3
RV0034807,O0034823,C003118,5,3
RV0038330,O0038348,C001938,3,5
RV0044117,O0044141,C001524,5,5
RV0032474,O0032489,C001530,3,3
RV0007020,O0007023,C000507,4,3
RV0040045,O0040066,C001567,3,5
RV0000631,O0000632,C003464,4,5
RV0033090,O0033105,C002843,4,3
RV0049869,O0049899,C001599,5,4
RV0037223,O0037241,C001488,4,5
RV0011868,O0011875,C004945,5,3
RV0027531,O0027544,C000696,4,4
RV0000600,O0000601,C004324,4,5
RV0048054,O0048082,C003687,5,4
RV0047856,O0047884,C000368,3,5
RV0009545,O0009550,C004253,5,3
RV0030459,O0030472,C002520,3,4
RV0017208,O0017217,C004485,5,5
RV0019649,O0019659,C004842,5,5
RV0040698,O0040720,C002411,3,4
RV0007945,O0007950,C000123,3,4
RV0041217,O0041239,C004511,4,4
RV0017912,O0017922,C003660,4,5
RV0018554,O0018564,C004536,4,4
RV0045777,O0045803,C000306,3,5
RV0017686,O0017695,C000380,4,3
RV0041959,O0041981,C001912,3,4
RV0046207,O0046233,C003962,4,5
RV0004219,O0004220,C002381,4,4
RV0026954,O0026965,C000930,3,5
RV0000919,O0000920,C000275,3,3
RV0011313,O0011319,C002861,4,3
RV0035449,O0035465,C002122,5,5
RV0008854,O0008859,C001897,4,4
RV0018972,O0018982,C004992,4,3
RV0009426,O0009431,C003328,4,5
RV0008943,O0008948,C001220,5,5
RV0020579,O0020589,C004416,5,4
RV0035557,O0035573,C003334,3,4
RV0030387,O0030400,C004988,5,4
RV0041994,O0042016,C000557,5,4
RV0027391,O0027404,C004385,3,3
RV0000904,O0000905,C000812,3,4
RV0017385,O0017394,C004682,3,4
RV0021535,O0021545,C000318,3,3
RV0015121,O0015129,C003660,4,4
RV0019660,O0019670,C000602,3,3
RV0008957,O0008962,C001645,3,3
RV0017895,O0017905,C003857,5,5
RV0019534,O0019544,C004745,3,3
RV0010538,O0010543,C004753,3,4
RV0019884,O0019894,C004665,5,3
RV0003318,O0003319,C000866,3,4
RV0013758,O0013765,C000715,4,4
RV0000157,O0000158,C001471,4,5
RV0025314,O0025324,C002420,3,4
RV0004325,O0004326,C001599,4,4
RV0018597,O0018607,C001463,5,4
RV0026915,O0026926,C000969,5,3
RV0000596,O0000597,C002280,5,4
RV0040812,O0040834,C003032,3,4
RV0008339,O0008344,C003209,3,5
RV0025182,O0025192,C001985,4,3
RV0048762,O0048790,C004137,5,3
RV0005434,O0005436,C004093,5,3
RV0021956,O0021966,C001914,3,5
RV0043641,O0043665,C001462,4,5
RV0035581,O0035597,C004364,4,5
RV0025154,O0025164,C000597,3,4
RV0046958,O0046985,C004411,5,4
RV0010544,O0010549,C001220,5,4
RV0001478,O0001479,C001695,4,5
RV0044742,O0044767,C004044,5,5
RV0035799,O0035815,C005000,3,3
RV0042622,O0042645,C002442,3,5
RV0010113,O0010118,C000127,3,3
RV0037508,O0037526,C002125,4,5
RV0007707,O0007712,C001522,4,3
RV0019746,O0019756,C001482,3,3
RV0022167,O0022177,C001369,5,4
RV0000308,O0000309,C000166,4,4
RV0023309,O0023319,C000198,4,3
RV0000471,O0000472,C004964,4,4
RV0041655,O0041677,C002398,3,3
RV0041083,O0041105,C002016,5,4
RV0049738,O0049768,C000966,3,5
RV0047980,O0048008,C001735,4,5
RV0022489,O0022499,C002986,3,5
RV0045171,O0045196,C001537,5,3
RV0033165,O0033180,C001248,3,5
RV0009240,O0009245,C002538,4,4
RV0048871,O0048899,C004100,5,4
RV0038501,O0038520,C004379,4,3
RV0026722,O0026733,C002391,5,4
RV0049644,O0049674,C001528,4,4
RV0018124,O0018134,C002458,5,5
RV0005082,O0005084,C001309,5,3
RV0032904,O0032919,C002452,4,4
RV0036518,O0036536,C002793,5,4
RV0038391,O0038409,C001280,3,4
RV0009565,O0009570,C001052,5,4
RV0009687,O0009692,C003654,4,4
RV0033148,O0033163,C003503,4,5
RV0023460,O0023470,C001618,5,4
RV0028499,O0028512,C002734,3,3
RV0001270,O0001271,C000255,4,3
RV0020094,O0020104,C003247,4,4
RV0044268,O0044292,C001544,3,5
RV0040240,O0040261,C003811,3,5
RV0046592,O0046619,C002790,3,3
RV0028297,O0028310,C002922,3,3
RV0009806,O0009811,C002064,3,5
RV0026359,O0026369,C000707,5,3
RV0042284,O0042306,C000073,5,5
RV0001339,O0001340,C003787,3,3
RV0042664,O0042687,C001644,5,3
RV0046649,O0046676,C001364,3,3
RV0029876,O0029889,C003030,4,5
RV0039035,O0039054,C003672,3,4
RV0024898,O0024908,C000089,5,3
RV0025807,O0025817,C003710,5,3
RV0014750,O0014758,C001533,5,5
RV0019357,O0019367,C003097,3,4
RV0008620,O0008625,C004366,4,5
RV0035162,O0035178,C004751,4,5
RV0012425,O0012432,C002506,4,5
RV0014311,O0014319,C000489,5,3
RV0028306,O0028319,C001580,4,5
RV0028156,O0028169,C001055,4,5
RV0005401,O0005403,C003474,3,4
RV0031610,O0031624,C004248,4,3
RV0000096,O0000097,C002949,3,5
RV0013039,O0013046,C001045,4,5
RV0034118,O0034133,C000799,5,3
RV0025787,O0025797,C001031,3,4
RV0004913,O0004915,C003439,3,4
RV0005628,O0005630,C000518,5,3
RV0032891,O0032906,C004171,4,3
RV0011463,O0011469,C000049,3,4
RV0047250,O0047278,C003245,4,5
RV0022517,O0022527,C001334,4,3
RV0040699,O0040721,C002330,4,3
RV0036371,O0036389,C000105,5,5
RV0001771,O0001772,C000314,3,4
RV0034572,O0034588,C004264,3,5
RV0024412,O0024422,C002779,4,5
RV0047406,O0047434,C001923,3,3
RV0033977,O0033992,C000437,5,3
RV0013363,O0013370,C004329,4,3
RV0003349,O0003350,C001504,5,4
RV0046298,O0046325,C004314,5,3
RV0015943,O0015951,C004440,3,3
RV0014014,O0014022,C000482,5,4
RV0020255,O0020265,C000578,3,4
RV0033088,O0033103,C000116,5,4
RV0048618,O0048646,C003431,4,4
RV0024847,O0024857,C001152,4,3
RV0024447,O0024457,C002542,5,5
RV0029111,O0029124,C000269,5,4
RV0001491,O0001492,C003352,3,4
RV0044634,O0044659,C003703,4,5
RV0044073,O0044097,C003882,3,4
RV0003113,O0003114,C001430,5,5
RV0017432,O0017441,C003649,4,4
RV0049488,O0049518,C001196,5,5
RV0049083,O0049112,C002497,3,5
RV0031343,O0031357,C000822,3,4
RV0013602,O0013609,C001786,3,5
RV0015726,O0015734,C002912,4,4
RV0012892,O0012899,C002451,5,3
RV0006666,O0006669,C000015,4,3
RV0042824,O0042847,C000361,4,3
RV0015557,O0015565,C003237,5,5
RV0035054,O0035070,C004773,5,4
RV0049597,O0049627,C004536,3,3
RV0044930,O0044955,C002641,4,5
RV0012146,O0012153,C001168,5,4
RV0003835,O0003836,C004825,3,4
RV0033145,O0033160,C004975,5,3
RV0014880,O0014888,C004462,4,5
RV0000285,O0000286,C000985,4,3
RV0027954,O0027967,C001897,5,5
RV0047075,O0047102,C000023,5,3
RV0041955,O0041977,C004282,5,3
RV0042148,O0042170,C003250,5,4
RV0019633,O0019643,C004159,3,3
RV0016981,O0016989,C001865,5,3
RV0000447,O0000448,C004026,4,5
RV0004291,O0004292,C000380,3,4
RV0025361,O0025371,C003961,3,5
RV0028353,O0028366,C000057,4,4
RV0019175,O0019185,C002713,5,5
RV0044530,O0044554,C002853,5,5
RV0008246,O0008251,C004849,3,5
RV0018222,O0018232,C000799,4,3
RV0016071,O0016079,C003822,4,4
RV0044470,O0044494,C002868,5,3
RV0027636,O0027649,C004317,4,3
RV0010398,O0010403,C003016,3,4
RV0040217,O0040238,C000117,5,5
RV0044635,O0044660,C000238,3,3
RV0032457,O0032472,C001500,4,5
RV0046460,O0046487,C001501,3,3
RV0042395,O0042417,C002225,4,4
RV0047209,O0047236,C003883,5,3
RV0030530,O0030543,C003449,4,5
RV0022960,O0022970,C001071,5,4
RV0004737,O0004739,C004632,3,5
RV0033956,O0033971,C004777,3,3
RV0012899,O0012906,C004976,5,5
RV0007049,O0007052,C001712,4,5
RV0042071,O0042093,C000742,3,3
RV0013082,O0013089,C003748,3,5
RV0000204,O0000205,C004965,3,3
RV0043216,O0043240,C000280,3,3
RV0026527,O0026538,C003861,3,5
RV0031924,O0031939,C003347,4,5
RV0009981,O0009986,C003907,3,4
RV0010277,O0010282,C002145,5,3
RV0001562,O0001563,C004981,4,4
RV0041822,O0041844,C003867,3,5
RV0020509,O0020519,C004139,5,4
RV0032038,O0032053,C004094,4,5
RV0040512,O0040534,C002177,4,3
RV0021671,O0021681,C000779,5,3
RV0025758,O0025768,C002892,5,4
RV0001968,O0001969,C004031,5,5
RV0016147,O0016155,C004875,5,5
RV0007350,O0007353,C001616,5,4
RV0024733,O0024743,C003967,4,4
RV0008410,O0008415,C001499,5,4
RV0026669,O0026680,C004075,5,3
RV0011187,O0011193,C003710,3,5
RV0011711,O0011718,C003936,5,5
RV0031013,O0031027,C001492,4,4
RV0033406,O0033421,C000643,4,4
RV0030675,O0030688,C003843,3,3
RV0036387,O0036405,C004582,3,3
RV0025002,O0025012,C001287,5,5
RV0014164,O0014172,C001867,4,3
RV0006042,O0006044,C003747,4,4
RV0042296,O0042318,C003781,3,4
RV0018552,O0018562,C001594,5,4
RV0048369,O0048397,C001677,4,5
RV0025845,O0025855,C004829,5,3
RV0022306,O0022316,C003350,4,4
RV0011827,O0011834,C003863,3,3
RV0017161,O0017169,C003640,4,4
RV0026992,O0027003,C001065,5,4
RV0004149,O0004150,C002501,4,3
RV0041351,O0041373,C000070,4,3
RV0039352,O0039372,C001190,5,3
RV0000086,O0000087,C000152,3,3
RV0042687,O0042710,C001748,5,4
RV0041276,O0041298,C002774,5,3
RV0005273,O0005275,C002479,3,5
RV0009633,O0009638,C004903,5,3
RV0025648,O0025658,C003959,3,5
RV0023319,O0023329,C002837,4,4
RV0048314,O0048342,C002001,5,3
RV0033052,O0033067,C000019,4,3
RV0038974,O0038993,C004883,5,3
RV0038717,O0038736,C000409,4,5
RV0034874,O0034890,C003773,4,4
RV0041447,O0041469,C001062,5,3
RV0045819,O0045845,C000180,5,3
RV0045439,O0045464,C000654,5,3
RV0031045,O0031059,C004945,3,3
RV0043150,O0043174,C002954,3,5
RV0006690,O0006693,C001108,3,5
RV0027174,O0027187,C000099,4,4
RV0033702,O0033717,C001712,4,3
RV0002715,O0002716,C004161,4,5
RV0011309,O0011315,C001981,4,5
RV0025435,O0025445,C001747,4,5
RV0013732,O0013739,C001461,3,4
RV0044208,O0044232,C002198,5,4
RV0046784,O0046811,C004333,4,5
RV0023899,O0023909,C001889,4,4
RV0044267,O0044291,C001431,4,5
RV0026941,O0026952,C004416,3,3
RV0019284,O0019294,C003780,3,4
RV0036063,O0036081,C000205,4,4
RV0043496,O0043520,C003021,4,5
RV0033819,O0033834,C002365,4,5
RV0038848,O0038867,C000466,4,4
RV0029728,O0029741,C004564,5,3
RV0015444,O0015452,C002428,4,5
RV0041443,O0041465,C000916,4,3
RV0034556,O0034572,C000503,3,3
RV0048457,O0048485,C001483,5,5
RV0000464,O0000465,C002074,5,4
RV0009087,O0009092,C002157,5,5
RV0003622,O0003623,C002083,4,4
RV0040407,O0040428,C001518,3,5
RV0015364,O0015372,C000190,4,4
RV0031548,O0031562,C000602,4,4
RV0047540,O0047568,C004749,4,5
RV0043911,O0043935,C000506,5,4
RV0020499,O0020509,C001411,5,4
RV0009572,O0009577,C003190,4,3
RV0024699,O0024709,C002536,5,4
RV0023964,O0023974,C001106,5,3
RV0008765,O0008770,C004191,4,5
RV0044827,O0044852,C001704,4,5
RV0003200,O0003201,C002315,4,5
RV0020679,O0020689,C002869,5,5
RV0037433,O0037451,C001134,3,5
RV0005014,O0005016,C001393,3,5
RV0021425,O0021435,C000439,4,3
RV0030547,O0030560,C002156,4,4
RV0039604,O0039625,C001070,4,4
RV0030126,O0030139,C004043,5,5
RV0032903,O0032918,C000806,5,4
RV0023882,O0023892,C002549,4,5
RV0023491,O0023501,C004118,5,3
RV0033558,O0033573,C000761,5,3
RV0038534,O0038553,C001926,3,3
RV0030071,O0030084,C002415,5,3
RV0049536,O0049566,C002765,4,3
RV0034583,O0034599,C003317,5,5
RV0029733,O0029746,C003573,4,5
RV0028674,O0028687,C002353,5,4
RV0017792,O0017801,C002315,3,5
RV0025536,O0025546,C004180,5,4
RV0031803,O0031817,C002919,4,5
RV0017702,O0017711,C003037,3,4
RV0031313,O0031327,C004677,5,3
RV0044368,O0044392,C003550,5,3
RV0024407,O0024417,C004737,5,5
RV0006118,O0006120,C000558,5,3
RV0021517,O0021527,C003459,5,4
RV0021897,O0021907,C004012,3,4
RV0046847,O0046874,C000035,3,4
RV0003876,O0003877,C002033,5,4
RV0046672,O0046699,C004220,4,3
RV0028150,O0028163,C000732,4,4
RV0001303,O0001304,C001323,3,5
RV0041760,O0041782,C004340,4,5
RV0031158,O0031172,C000632,5,5
RV0016701,O0016709,C003645,4,3
RV0002650,O0002651,C004540,4,4
RV0021092,O0021102,C000697,3,4
RV0031242,O0031256,C000233,5,4
RV0006686,O0006689,C000426,5,3
RV0040599,O0040621,C004741,5,5
RV0006346,O0006348,C001151,3,5
RV0023310,O0023320,C001809,3,3
RV0047111,O0047138,C003466,5,4
RV0043086,O0043110,C001086,4,4
RV0003441,O0003442,C002344,4,4
RV0040053,O0040074,C004220,4,4
RV0040290,O0040311,C002587,4,5
RV0018392,O0018402,C000097,4,5
RV0023302,O0023312,C004682,3,3
RV0044774,O0044799,C002945,4,3
RV0030165,O0030178,C004651,3,4
RV0034826,O0034842,C003891,3,4
RV0025887,O0025897,C000100,3,3
RV0037398,O0037416,C002692,3,4
RV0002133,O0002134,C003117,5,4
RV0019498,O0019508,C002104,4,4
RV0010333,O0010338,C003256,5,5
RV0037395,O0037413,C004042,5,4
RV0005117,O0005119,C000970,5,4
RV0041410,O0041432,C003635,3,3
RV0036260,O0036278,C004826,5,4
RV0018127,O0018137,C001370,4,5
RV0004990,O0004992,C005000,5,4
RV0006146,O0006148,C002745,4,3
RV0031081,O0031095,C001216,5,5
RV0043349,O0043373,C003197,5,5
RV0028877,O0028890,C000646,5,4
RV0026311,O0026321,C003689,3,4
RV0025981,O0025991,C002900,3,5
RV0012451,O0012458,C003656,5,4
RV0024810,O0024820,C004083,5,5
RV0032348,O0032363,C001135,3,3
RV0032251,O0032266,C000345,5,4
RV0002258,O0002259,C002678,5,4
RV0015085,O0015093,C004594,3,5
RV0017173,O0017181,C003538,4,5
RV0048526,O0048554,C002817,4,4
RV0004420,O0004421,C003682,5,5
RV0040140,O0040161,C001902,5,4
RV0020676,O0020686,C001784,3,4
RV0028198,O0028211,C000389,4,5
RV0031654,O0031668,C004781,5,5
RV0043818,O0043842,C001519,3,5
RV0045130,O0045155,C004526,5,5
RV0020087,O0020097,C000780,3,3
RV0002052,O0002053,C004118,4,5
RV0045294,O0045319,C004615,5,5
RV0034842,O0034858,C000658,4,3
RV0000263,O0000264,C001147,5,5
RV0018275,O0018285,C002358,4,3
RV0029199,O0029212,C001917,3,5
RV0042536,O0042559,C004452,3,4
RV0028628,O0028641,C000842,3,5
RV0045990,O0046016,C001390,3,5
RV0039909,O0039930,C004602,5,3
RV0001194,O0001195,C001435,5,5
RV0019998,O0020008,C001226,4,3
RV0029707,O0029720,C001903,5,4
RV0003177,O0003178,C004737,4,4
RV0018471,O0018481,C000959,4,3
RV0012969,O0012976,C001240,3,5
RV0001817,O0001818,C002671,3,3
RV0034500,O0034516,C003584,4,5
RV0038916,O0038935,C003366,3,3
RV0036895,O0036913,C001248,3,5
RV0013061,O0013068,C001124,5,4
RV0008902,O0008907,C001322,4,3
RV0033968,O0033983,C002696,5,4
RV0013591,O0013598,C001380,4,4
RV0048122,O0048150,C001596,5,5
RV0015125,O0015133,C004595,4,3
RV0031504,O0031518,C004791,4,5
RV0028858,O0028871,C005000,5,5
RV0045341,O0045366,C001864,3,4
RV0024223,O0024233,C002986,3,5
RV0045569,O0045594,C000851,5,5
RV0041572,O0041594,C002205,3,3
RV0012903,O0012910,C004166,4,4
RV0040988,O0041010,C002074,4,4
RV0003886,O0003887,C003348,5,5
RV0037866,O0037884,C001396,5,5
RV0000494,O0000495,C001984,4,3
RV0020958,O0020968,C004307,4,4
RV0026075,O0026085,C003788,4,4
RV0044719,O0044744,C000673,4,3
RV0033488,O0033503,C001617,5,5
RV0012617,O0012624,C000687,5,4
RV0017722,O0017731,C002164,3,5
RV0016048,O0016056,C004253,4,5
RV0001274,O0001275,C002618,4,5
RV0020403,O0020413,C003238,5,3
RV0022001,O0022011,C000681,4,3
RV0032107,O0032122,C002578,3,5
RV0019890,O0019900,C004715,5,3
RV0042209,O0042231,C003582,3,4
RV0021244,O0021254,C004596,3,5
RV0030550,O0030563,C002595,4,4
RV0044565,O0044590,C002427,4,3
RV0035402,O0035418,C000339,5,4
RV0037257,O0037275,C003971,4,5
RV0004439,O0004440,C000542,4,4
RV0007908,O0007913,C002448,5,4
RV0032415,O0032430,C004219,5,5
RV0008268,O0008273,C002133,5,3
RV0000810,O0000811,C003495,5,5
RV0041517,O0041539,C001774,3,5
RV0009294,O0009299,C000264,3,3
RV0002308,O0002309,C004345,5,5
RV0015249,O0015257,C001232,4,5
RV0010781,O0010787,C001128,5,5
RV0047999,O0048027,C000992,3,3
RV0019247,O0019257,C003285,5,5
RV0010646,O0010651,C004545,3,4
RV0000517,O0000518,C002749,3,5
RV0005795,O0005797,C002336,4,5
RV0040675,O0040697,C004640,4,4
RV0027844,O0027857,C002482,3,5
RV0006482,O0006485,C000030,3,3
RV0011118,O0011124,C002654,3,4
RV0044407,O0044431,C003001,4,4
RV0024018,O0024028,C002589,3,3
RV0013032,O0013039,C000450,4,5
RV0014054,O0014062,C000152,4,4
RV0025454,O0025464,C002974,3,5
RV0028698,O0028711,C002785,5,5
RV0005388,O0005390,C002045,3,3
RV0046737,O0046764,C003956,4,5
RV0036569,O0036587,C002814,4,3
RV0027038,O0027050,C000410,5,3
RV0002898,O0002899,C004961,3,4
RV0010610,O0010615,C000908,4,3
RV0038404,O0038422,C001054,3,5
RV0030895,O0030909,C001312,4,5
RV0042608,O0042631,C001202,4,3
RV0014832,O0014840,C001298,5,3
RV0027309,O0027322,C001349,5,4
RV0037456,O0037474,C003981,5,5
RV0028752,O0028765,C002230,5,4
RV0041857,O0041879,C003777,4,4
RV0003615,O0003616,C003579,5,4
RV0023665,O0023675,C004603,5,4
RV0014509,O0014517,C001631,5,5
RV0035647,O0035663,C001446,5,3
RV0034066,O0034081,C000221,5,3
RV0028376,O0028389,C003750,3,5
RV0004185,O0004186,C004693,4,4
RV0009037,O0009042,C003018,3,4
RV0012147,O0012154,C002985,5,3
RV0005489,O0005491,C003078,4,4
RV0014768,O0014776,C000060,4,3
RV0008124,O0008129,C004040,5,3
RV0045871,O0045897,C001555,3,5
RV0029933,O0029946,C000725,5,3
RV0049715,O0049745,C003332,5,5
RV0043347,O0043371,C004859,5,3
RV0046729,O0046756,C002687,5,4
RV0029967,O0029980,C004630,3,4
RV0027984,O0027997,C004264,5,4
RV0023768,O0023778,C000727,3,5
RV0004540,O0004541,C002932,4,5
RV0011583,O0011589,C004299,5,3
RV0042166,O0042188,C000876,5,4
RV0036523,O0036541,C002555,4,5
RV0049010,O0049038,C000111,4,4
RV0018092,O0018102,C004666,5,4
RV0032136,O0032151,C002721,5,3
RV0022930,O0022940,C003058,3,4
RV0035887,O0035903,C002332,4,3
RV0015296,O0015304,C001727,4,5
RV0016424,O0016432,C001200,5,3
RV0004939,O0004941,C001846,3,3
RV0005189,O0005191,C001046,4,4
RV0033079,O0033094,C001730,5,4
RV0019858,O0019868,C004059,5,3
RV0005989,O0005991,C003172,5,5
RV0034074,O0034089,C001102,3,4
RV0031284,O0031298,C002624,3,3
RV0028291,O0028304,C002083,4,4
RV0008341,O0008346,C001278,5,4
RV0033399,O0033414,C000839,4,5
RV0045206,O0045231,C001644,4,5
RV0029666,O0029679,C004597,3,5
RV0031591,O0031605,C003351,4,4
RV0006070,O0006072,C000749,3,3
RV0032282,O0032297,C001370,5,5
RV0031020,O0031034,C000909,4,3
RV0003500,O0003501,C003695,4,5
RV0007164,O0007167,C003870,4,3
RV0026306,O0026316,C002532,3,5
RV0032155,O0032170,C002108,5,4
RV0043040,O0043064,C000585,4,5
RV0011713,O0011720,C002425,4,3
RV0046721,O0046748,C003693,4,5
RV0047633,O0047661,C000433,3,4
RV0026413,O0026423,C003326,5,5
RV0045804,O0045830,C000679,4,5
RV0049243,O0049272,C000343,3,3
RV0000509,O0000510,C000183,4,3
RV0004416,O0004417,C004653,5,3
RV0016228,O0016236,C002798,5,4
RV0040657,O0040679,C004421,4,5
RV0016248,O0016256,C000044,5,3
RV0000107,O0000108,C001793,5,5
RV0018473,O0018483,C002894,5,4
RV0013822,O0013829,C001236,3,5
RV0042448,O0042471,C004449,4,3
RV0000966,O0000967,C001893,4,3
RV0016064,O0016072,C001691,3,3
RV0033899,O0033914,C000052,5,3
RV0028868,O0028881,C001860,3,3
RV0022128,O0022138,C002572,3,5
RV0039676,O0039697,C000005,4,4
RV0029663,O0029676,C003648,3,5
RV0017248,O0017257,C004902,4,3
RV0016298,O0016306,C004452,4,4
RV0004608,O0004609,C000205,5,3
RV0042509,O0042532,C002339,3,5
RV0002548,O0002549,C000397,5,5
RV0045851,O0045877,C004126,4,5
RV0020574,O0020584,C003564,5,4
RV0017319,O0017328,C000219,4,4
RV0025312,O0025322,C003496,5,4
RV0033213,O0033228,C002901,5,4
RV0044001,O0044025,C002375,3,3
RV0041714,O0041736,C004275,5,3
RV0011242,O0011248,C003919,4,5
RV0001516,O0001517,C003248,3,5
RV0028533,O0028546,C002452,3,4
RV0001463,O0001464,C004952,5,5
RV0030439,O0030452,C004709,3,4
RV0011031,O0011037,C003520,3,3
RV0029066,O0029079,C004054,5,4
RV0039299,O0039319,C001029,5,4
RV0042962,O0042985,C000795,3,3
RV0043761,O0043785,C003001,5,4
RV0005941,O0005943,C003583,3,5
RV0040134,O0040155,C000562,5,4
RV0034982,O0034998,C002081,4,4
RV0041419,O0041441,C004448,5,3
RV0036537,O0036555,C004664,3,4
